config d896,ff4864,seq256,L24  (median of 1 reps each)
    fold_qirs       1.0s    1.3%
    cols            0.8s    1.0%
    BUCKETED       77.8s  (vs total prove wall-clock; remainder = setup + un-bucketed)
  recompute : prove  81.75s   witness   5.33s
  gpu-cache : prove  81.24s   witness   4.63s   (+0.6% vs recompute)
  host-spill: prove  86.89s   witness   4.65s   (-6.3% vs recompute)

  spill vs recompute: witness 5.33s -> 4.65s (+13% of the witness term)
  spill vs gpu-cache: prove 81.24s vs 86.89s (spill trades GPU mem for host mem; slower by 5.66s here)

--- production lens (witness spill) ---
  TOY end-to-end: -6.3%  <-- do NOT read as production
  400B term shares (cost model, notebook mode):
     witness       16288s   56.8%
     streaming      9272s   32.3%
     quad           2995s   10.4%
     lin             112s    0.4%
  lever: cuts 'witness' by 47% (measured on toy)
  PRODUCTION PROJECTION: +27.0%  (28668s -> 20941s)  (NVMe 7GB/s; crossover-type — prod per-term cut, NOT the toy fraction)

/workspace/VerInf/prover/core.py:627: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /__w/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:1556.)
  return torch.frombuffer(bytes(master_seed), dtype=torch.uint8).cuda()
